ENROLLMENT ID,ASSOCIATE ID,ORGANIZATION NAME,ASSOCIATE ID - OWNER,TYPE - OWNER,ROLE CODE - OWNER,ROLE TEXT - OWNER,ASSOCIATION DATE - OWNER,FIRST NAME - OWNER,MIDDLE NAME - OWNER,LAST NAME - OWNER,TITLE - OWNER,ORGANIZATION NAME - OWNER,DOING BUSINESS AS NAME - OWNER,ADDRESS LINE 1 - OWNER,ADDRESS LINE 2 - OWNER,CITY - OWNER,STATE - OWNER,ZIP CODE - OWNER,PERCENTAGE OWNERSHIP,CREATED FOR ACQUISITION - OWNER,CORPORATION - OWNER,LLC - OWNER,MEDICAL PROVIDER SUPPLIER - OWNER,MANAGEMENT SERVICES COMPANY - OWNER,MEDICAL STAFFING COMPANY - OWNER,HOLDING COMPANY - OWNER,INVESTMENT FIRM - OWNER,FINANCIAL INSTITUTION - OWNER,CONSULTING FIRM - OWNER,FOR PROFIT - OWNER,NON PROFIT - OWNER,PRIVATE EQUITY COMPANY - OWNER,REIT - OWNER,CHAIN HOME OFFICE - OWNER,TRUST OR TRUSTEE - OWNER,OTHER TYPE - OWNER,OTHER TYPE TEXT - OWNER,PARENT COMPANY - OWNER,OWNED BY ANOTHER ORG OR IND - OWNER
O20201204000201,8426469941,"THE CARROLTON OF DUNN, LLC",5890106348,O,43,OPERATIONAL/MANAGERIAL CONTROL,2020-10-01,,,,,"CARROLTON FACILITY MANAGEMENT, LLC",,130 S FRANKLIN ST,,ROCKY MOUNT,NC,278045707,100,,N,Y,N,Y,N,N,N,N,N,Y,N,,,,,N,,,
O20201204000201,8426469941,"THE CARROLTON OF DUNN, LLC",5890106348,O,72,ADP OF THE SNF,2026-02-04,,,,,"CARROLTON FACILITY MANAGEMENT, LLC",,130 S FRANKLIN ST,,ROCKY MOUNT,NC,278045707,,,N,Y,N,Y,N,N,N,N,N,Y,N,,,,,N,,,
O20201207002978,6002228541,"WILLIAMSTON NURSING FACILITY OPERATIONS COMPANY, LLC",0547672081,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2020-04-27,,,,,"C. SAUNDERS ROBERSON, JR., TRUSTEE OF THE CAROL SAUNDERS ROBERSON FAMI",,PO BOX 8427,,ROCKY MOUNT,NC,278041427,12.5,N,N,N,N,N,N,N,N,N,N,N,N,,,,,Y,TRUST,,
O20201207002978,6002228541,"WILLIAMSTON NURSING FACILITY OPERATIONS COMPANY, LLC",4981015435,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2020-04-27,,,,,"C. SAUNDERS ROBERSON, JR., AS TRUSTEE OF THE JUDITH ROBERSON DIXON IRR",,PO BOX 8427,,ROCKY MOUNT,NC,278041427,37.5,N,N,N,N,N,N,N,N,N,N,N,N,,,,,Y,TRUST,,
O20201207002978,6002228541,"WILLIAMSTON NURSING FACILITY OPERATIONS COMPANY, LLC",5890106348,O,43,OPERATIONAL/MANAGERIAL CONTROL,2020-10-01,,,,,"CARROLTON FACILITY MANAGEMENT, LLC",,130 S FRANKLIN ST,,ROCKY MOUNT,NC,278045707,100,,N,Y,N,Y,N,N,N,N,N,Y,N,,,,,N,,,
O20201207002978,6002228541,"WILLIAMSTON NURSING FACILITY OPERATIONS COMPANY, LLC",5890106348,O,72,ADP OF THE SNF,2026-01-20,,,,,"CARROLTON FACILITY MANAGEMENT, LLC",,130 S FRANKLIN ST,,ROCKY MOUNT,NC,278045707,,,N,Y,N,Y,N,N,N,N,N,Y,N,,,,,N,,,
O20201208002589,8123430519,"THE CARROLTON OF LUMBERTON, LLC",4981015435,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2020-02-21,,,,,"C. SAUNDERS ROBERSON, JR., AS TRUSTEE OF THE JUDITH ROBERSON DIXON IRR",,PO BOX 8427,,ROCKY MOUNT,NC,278041427,50,,N,N,N,N,N,N,N,N,N,N,N,,,,,Y,TRUST,,
O20201208002589,8123430519,"THE CARROLTON OF LUMBERTON, LLC",5890106348,O,43,OPERATIONAL/MANAGERIAL CONTROL,2020-10-01,,,,,"CARROLTON FACILITY MANAGEMENT, LLC",,130 S FRANKLIN ST,,ROCKY MOUNT,NC,278045707,100,,N,Y,N,Y,N,N,N,N,N,N,N,,,,,N,,,
O20201209003306,0749692010,"THE CARROLTON OF NASH, LLC",0547672081,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2020-03-10,,,,,"C. SAUNDERS ROBERSON, JR., TRUSTEE OF THE CAROL SAUNDERS ROBERSON FAMI",,PO BOX 8427,,ROCKY MOUNT,NC,278041427,12.5,N,N,N,N,N,N,N,N,N,N,N,N,,,,,Y,TRUST,,
O20201209003306,0749692010,"THE CARROLTON OF NASH, LLC",4981015435,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2020-03-10,,,,,"C. SAUNDERS ROBERSON, JR., AS TRUSTEE OF THE JUDITH ROBERSON DIXON IRR",,PO BOX 8427,,ROCKY MOUNT,NC,278041427,37.5,N,N,N,N,N,N,N,N,N,N,N,N,,,,,Y,TRUST,,
O20201209003306,0749692010,"THE CARROLTON OF NASH, LLC",5890106348,O,43,OPERATIONAL/MANAGERIAL CONTROL,2020-10-01,,,,,"CARROLTON FACILITY MANAGEMENT, LLC",,130 S FRANKLIN ST,,ROCKY MOUNT,NC,278045707,100,,N,Y,N,Y,N,N,N,N,N,Y,N,,,,,N,,,
O20201218001121,8123430956,"THE CARROLTON OF FAYETTEVILLE, LLC",4981015435,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2020-10-01,,,,,"C. SAUNDERS ROBERSON, JR., AS TRUSTEE OF THE JUDITH ROBERSON DIXON IRR",,PO BOX 8427,,ROCKY MOUNT,NC,278041427,50,N,N,N,N,N,N,N,N,N,N,N,N,,,,,Y,TRUST,,
O20201218001121,8123430956,"THE CARROLTON OF FAYETTEVILLE, LLC",5890106348,O,43,OPERATIONAL/MANAGERIAL CONTROL,2020-10-01,,,,,"CARROLTON FACILITY MANAGEMENT, LLC",,130 S FRANKLIN ST,,ROCKY MOUNT,NC,278045707,100,,N,N,N,N,N,N,N,N,N,N,N,,,,,Y,MEDICAL DIRECTOR,,
O20201218001121,8123430956,"THE CARROLTON OF FAYETTEVILLE, LLC",5890106348,O,72,ADP OF THE SNF,2026-01-05,,,,,"CARROLTON FACILITY MANAGEMENT, LLC",,130 S FRANKLIN ST,,ROCKY MOUNT,NC,278045707,,,N,N,N,N,N,N,N,N,N,N,N,,,,,Y,MEDICAL DIRECTOR,,
O20210205000801,0648684456,CHARLOTTE SP SENIOR HOUSING OPCO LLC,1254745078,O,44,OTHER,2018-07-24,,,,,"BARCLAY DEVELOPERS SOUTHPARK, LLC",,2334 S. 41ST STREET,,WILMINGTON,NC,28403,11,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20210205000801,0648684456,CHARLOTTE SP SENIOR HOUSING OPCO LLC,1759612815,O,44,OTHER,2018-07-24,,,,,LIBERTY REAL PROPERTIES VI LLC,,2334 S. 41ST STREET,,WILMINGTON,NC,28403,100,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20210211001802,8729490941,"THE CARROLTON OF PLYMOUTH, LLC",0547672081,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2020-03-13,,,,,"C. SAUNDERS ROBERSON, JR., TRUSTEE OF THE CAROL SAUNDERS ROBERSON FAMI",,PO BOX 6427,,ROCKY MOUNT,NC,278026427,12.5,N,N,N,N,N,N,N,N,N,N,N,N,,,,,Y,TRUST,,
O20210211001802,8729490941,"THE CARROLTON OF PLYMOUTH, LLC",5890106348,O,43,OPERATIONAL/MANAGERIAL CONTROL,2020-10-01,,,,,"CARROLTON FACILITY MANAGEMENT, LLC",,130 S FRANKLIN ST,,ROCKY MOUNT,NC,278045707,100,,N,Y,N,Y,N,N,N,N,N,N,N,,,,,N,,,
O20210521001604,4587574355,LIBERTY HEALTHCARE GROUP LLC,2961762422,O,35,5% OR GREATER INDIRECT OWNERSHIP INTEREST,2021-04-01,,,,,RONALD B. AND CYNTHIA J. MCNEILL 2013 IRREVOCABLE TRUST,,2334 41ST ST,,WILMINGTON,NC,284035502,24,N,N,N,N,N,N,N,N,N,N,N,N,,,,,Y,TRUST,,
O20210521001604,4587574355,LIBERTY HEALTHCARE GROUP LLC,4587574355,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2021-04-01,,,,,LIBERTY HEALTHCARE GROUP LLC,LIBERTY COMMONS NURSING AND REHABILITATION CENTER OF WATAUGA COUNTY,2334 41ST ST,,WILMINGTON,NC,284035502,100,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20210521001604,4587574355,LIBERTY HEALTHCARE GROUP LLC,7416047246,O,43,OPERATIONAL/MANAGERIAL CONTROL,2021-04-01,,,,,LONG TERM CARE MANAGEMENT SERVICES LLC,,2334 41ST ST,,WILMINGTON,NC,284035502,100,,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20210521001604,4587574355,LIBERTY HEALTHCARE GROUP LLC,8224398789,O,35,5% OR GREATER INDIRECT OWNERSHIP INTEREST,2021-04-01,,,,,JOHN A MCNEILL JR 2012 IRRV TR,,2334 41ST ST,,WILMINGTON,NC,284035502,24,N,N,N,N,N,N,N,N,N,N,N,N,,,,,Y,TRUST,,
O20210624000033,3870994163,CHICAGO RIDGE SKILLED NURSING FACILITY LLC,0345424149,O,37,5% OR GREATER SECURITY INTEREST,2024-08-12,,,,,FIRST CITIZENS BANK & TRUST COMPANY,,4300 SIX FORKS RD,,RALEIGH,NC,276095718,100,N,N,N,N,N,N,N,N,Y,N,N,N,,,,,N,,N,N
O20210624000033,3870994163,CHICAGO RIDGE SKILLED NURSING FACILITY LLC,0345424149,O,43,OPERATIONAL/MANAGERIAL CONTROL,2024-08-12,,,,,FIRST CITIZENS BANK & TRUST COMPANY,,4300 SIX FORKS RD,,RALEIGH,NC,276095718,,,N,N,N,N,N,N,N,Y,N,N,N,,,,,N,,,
O20210823003330,3072918457,GUILFORD OPERATOR LLC,0648675389,O,35,5% OR GREATER INDIRECT OWNERSHIP INTEREST,2021-05-28,,,,,LAUREN 2020 LLC,,400 BOULEVARD OF THE AMERICAS,SUITE 401,LAKEWOOD,NC,08701,23.75,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20210823003330,3072918457,GUILFORD OPERATOR LLC,0749685485,O,35,5% OR GREATER INDIRECT OWNERSHIP INTEREST,2021-05-28,,,,,SPRINGROCK SOUTH LLC,,400 BOULEVARD OF THE AMERICAS,SUITE 401,LAKEWOOD,NC,08701,100,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20210823003330,3072918457,GUILFORD OPERATOR LLC,1658776398,O,35,5% OR GREATER INDIRECT OWNERSHIP INTEREST,2021-05-28,,,,,NORMAN 5571 & FAMILY LLC,,400 BOULEVARD OF THE AMERICAS,SUITE 401,LAKEWOOD,NC,08701,23.75,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20210823003330,3072918457,GUILFORD OPERATOR LLC,1951739770,O,35,5% OR GREATER INDIRECT OWNERSHIP INTEREST,2021-05-28,,,,,CHARLES 1994 FAMILY GRANTOR TRUST,,400 BOULEVARD OF THE AMERICAS,SUITE 401,LAKEWOOD,NC,08701,21.37,,N,N,N,N,N,N,N,N,N,N,N,,,,,Y,TRUST,,
O20210823003330,3072918457,GUILFORD OPERATOR LLC,2769887421,O,43,OPERATIONAL/MANAGERIAL CONTROL,2021-05-28,,,,,RSBRM SOUTH MANAGER LLC,,400 BOULEVARD OF THE AMERICAS,SUITE 401,LAKEWOOD,NC,08701,100,,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20210823003330,3072918457,GUILFORD OPERATOR LLC,3476958117,O,35,5% OR GREATER INDIRECT OWNERSHIP INTEREST,2021-05-28,,,,,NORMAN 5571 LLC,,400 BOULEVARD OF THE AMERICAS,SUITE 401,LAKEWOOD,NC,08701,22.49,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20210823003330,3072918457,GUILFORD OPERATOR LLC,4688002405,O,35,5% OR GREATER INDIRECT OWNERSHIP INTEREST,2021-05-28,,,,,SAUL 2012 FAMILY GRANTOR TRUST,,400 BOULEVARD OF THE AMERICAS,SUITE 401,LAKEWOOD,NC,08701,22.56,N,N,N,N,N,N,N,N,N,N,N,N,,,,,Y,TRUST,,
O20210823003330,3072918457,GUILFORD OPERATOR LLC,5092113308,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2021-05-28,,,,,GUILFORD HOLDINGS ILL,,400 BOULEVARD OF THE AMERICAS,SUITE 401,LAKEWOOD,NC,08701,100,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20210823003330,3072918457,GUILFORD OPERATOR LLC,7315342078,O,35,5% OR GREATER INDIRECT OWNERSHIP INTEREST,2021-05-28,,,,,DRM SOUTH LLC,,400 BOULEVARD OF THE AMERICAS,SUITE 401,LAKEWOOD,NC,08701,25,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20210823003330,3072918457,GUILFORD OPERATOR LLC,7911302658,O,35,5% OR GREATER INDIRECT OWNERSHIP INTEREST,2021-05-28,,,,,ROBIN 2008 LLC,,400 BOULEVARD OF THE AMERICAS,SUITE 401,LAKEWOOD,NC,08701,23.75,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20210823003330,3072918457,GUILFORD OPERATOR LLC,8224466040,O,35,5% OR GREATER INDIRECT OWNERSHIP INTEREST,2021-05-28,,,,,EDWARD 1998 FAMILY GRANTOR TRUST,,400 BOULEVARD OF THE AMERICAS,SUITE 401,LAKEWOOD,NC,08701,22.56,N,N,N,N,N,N,N,N,N,N,N,N,,,,,Y,TRUST,,
O20210823003330,3072918457,GUILFORD OPERATOR LLC,9830594571,O,35,5% OR GREATER INDIRECT OWNERSHIP INTEREST,2021-05-28,,,,,SUMMER SOUTH LLC,,400 BOULEVARD OF THE AMERICAS,SUITE 401,LAKEWOOD,NC,08701,,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20211116001387,6507255338,"ALACHUA COUNTY HRC, LLC",9739579665,O,36,5% OR GREATER MORTGAGE INTEREST,2019-05-30,,,,,BRANCH BANKING AND TRUST COMPANY,,200 W 2ND ST,,WINSTON SALEM,NC,271014019,75.2,Y,N,N,N,N,N,N,N,N,N,Y,N,,,,,N,,,
O20220106001529,9335530062,"GREENVILLE SKILLED NURSING, LLC",9335631274,O,37,5% OR GREATER SECURITY INTEREST,2024-07-16,,,,,TRUIST BANK,,214 N TRYON ST,FL 14,CHARLOTTE,NC,282021078,100,N,N,N,N,N,N,N,N,Y,N,Y,N,,,,,N,,N,Y
O20220106001529,9335530062,"GREENVILLE SKILLED NURSING, LLC",9335631274,O,72,ADP OF THE SNF,2025-11-21,,,,,TRUIST BANK,,214 N TRYON ST,FL 14,CHARLOTTE,NC,282021078,,,N,N,N,N,N,N,N,Y,N,Y,N,,,,,N,,,
O20220125000978,1355745209,"NAVICENT HEALTH BALDWIN, INC",1153654215,O,35,5% OR GREATER INDIRECT OWNERSHIP INTEREST,2019-01-01,,,,,AH GEORGIA INC,,1000 BLYTHE BLVD,,CHARLOTTE,NC,282035812,100,N,Y,N,N,N,N,Y,N,N,N,N,Y,,,,,N,,N,Y
O20220125000978,1355745209,"NAVICENT HEALTH BALDWIN, INC",5294832598,O,35,5% OR GREATER INDIRECT OWNERSHIP INTEREST,2019-01-01,,,,,THE CHARLOTTE-MECKLENBURG HOSPITAL AUTHORITY,ATRIUM HEALTH ORAL MEDICINE & MAXILLOFACIAL SURGERY,PO BOX 32861,,CHARLOTTE,NC,282322861,100,N,N,N,Y,N,N,N,N,N,N,N,Y,,,,,Y,NORTH CAROLINA HOSPITAL AUTHORITY,N,N
O20220125000978,1355745209,"NAVICENT HEALTH BALDWIN, INC",7911327374,O,43,OPERATIONAL/MANAGERIAL CONTROL,2020-10-09,,,,,ATRIUM HEALTH INC,,1000 BLYTHE BLVD,,CHARLOTTE,NC,282035812,,,Y,N,N,N,N,N,N,N,N,N,Y,,,,,Y,JOINT OPERATING COMPANY,,
O20220125000978,1355745209,"NAVICENT HEALTH BALDWIN, INC",7911327374,O,72,ADP OF THE SNF,2025-06-01,,,,,ATRIUM HEALTH INC,,1000 BLYTHE BLVD,,CHARLOTTE,NC,282035812,,,Y,N,N,N,N,N,N,N,N,N,Y,,,,,Y,JOINT OPERATING COMPANY,,
O20220125000978,1355745209,"NAVICENT HEALTH BALDWIN, INC",7911376843,O,43,OPERATIONAL/MANAGERIAL CONTROL,2022-12-02,,,,,ADVOCATE HEALTH INC,,1000 BLYTHE BLVD,,CHARLOTTE,NC,282035812,,,Y,N,N,N,N,N,N,N,N,N,Y,,,,,Y,JOINT OPERATING COMPANY,,
O20220125000978,1355745209,"NAVICENT HEALTH BALDWIN, INC",7911376843,O,72,ADP OF THE SNF,2025-06-01,,,,,ADVOCATE HEALTH INC,,1000 BLYTHE BLVD,,CHARLOTTE,NC,282035812,,,Y,N,N,N,N,N,N,N,N,N,Y,,,,,Y,JOINT OPERATING COMPANY,,
O20220407002720,9436545050,SMOKEY RIDGE HEALTH AND REHABILITATION SNF LLC,4183107600,O,36,5% OR GREATER MORTGAGE INTEREST,2022-03-04,,,,,310 PENSACOLA RD LLC,,310 PENSACOLA RD,,BURNSVILLE,NC,287143318,100,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,N,Y
O20220407002720,9436545050,SMOKEY RIDGE HEALTH AND REHABILITATION SNF LLC,4183107600,O,72,ADP OF THE SNF,2022-03-04,,,,,310 PENSACOLA RD LLC,,310 PENSACOLA RD,,BURNSVILLE,NC,287143318,,,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20220407002720,9436545050,SMOKEY RIDGE HEALTH AND REHABILITATION SNF LLC,6901389428,O,72,ADP OF THE SNF,2025-07-15,,,,,,,615 S COLLEGE ST,STE 700,CHARLOTTE,NC,282020132,,,N,N,N,N,N,N,N,N,Y,N,N,,,,,N,,,
O20220427002815,5395132096,"538 MENGE AVENUE OPERATIONS, LLC",4284026204,O,43,OPERATIONAL/MANAGERIAL CONTROL,2022-04-01,,,,,CONSULATE MANAGEMENT COMPANY III LLC,,1810 CONCORD LAKE RD,,KANNAPOLIS,NC,280836434,,,N,Y,N,Y,N,N,N,N,N,Y,N,,,,,N,,,
O20220602000123,9830577956,DEER PARK HEALTH AND REHABILITATION SNF LLC,2466933544,O,36,5% OR GREATER MORTGAGE INTEREST,2022-03-04,,,,,306 DEER PARK ROAD LLC,,306 DEER PARK RD,,NEBO,NC,287618746,100,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,N,Y
O20220602000123,9830577956,DEER PARK HEALTH AND REHABILITATION SNF LLC,2466933544,O,72,ADP OF THE SNF,2022-03-04,,,,,306 DEER PARK ROAD LLC,,306 DEER PARK RD,,NEBO,NC,287618746,,,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20220602000123,9830577956,DEER PARK HEALTH AND REHABILITATION SNF LLC,7416866603,O,72,ADP OF THE SNF,2022-03-04,,,,,FORVIS MAZARS LLP,"FORVIS MAZARS, LLP",615 S COLLEGE ST,STE 700,CHARLOTTE,NC,282020132,,,N,N,N,N,N,N,N,N,Y,N,N,,,,,N,,,
O20220602002555,2567840531,"1199 OCEAN SPRINGS ROAD OPERATIONS, LLC",4284026204,O,43,OPERATIONAL/MANAGERIAL CONTROL,2022-04-01,,,,,CONSULATE MANAGEMENT COMPANY III LLC,,1810 CONCORD LAKE RD,,KANNAPOLIS,NC,280836434,,,N,Y,N,Y,N,N,N,N,N,Y,N,,,,,N,,,
O20220606001164,3173901063,"1304 WALNUT STREET OPERATIONS, LLC",4284026204,O,43,OPERATIONAL/MANAGERIAL CONTROL,2022-04-01,,,,,CONSULATE MANAGEMENT COMPANY III LLC,,1810 CONCORD LAKE RD,,KANNAPOLIS,NC,280836434,,,N,Y,N,Y,N,N,N,N,N,Y,N,,,,,N,,,
O20220817002910,9638552011,"SPRING STREET SENIOR HOUSING OPCO, LLC",3274916655,O,44,OTHER,2022-03-11,,,,,"LIBERTY DEVELOPMENT OF CHARLESTON, LLC",,2334 41ST ST,,WILMINGTON,NC,284035502,5,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20220817002910,9638552011,"SPRING STREET SENIOR HOUSING OPCO, LLC",4183007560,O,44,OTHER,2020-05-04,,,,,"LIBERTY SOUTHERN CSL, LLC",,2334 41ST ST,,WILMINGTON,NC,284035502,5,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20220915002079,5193100840,EMPORIA NURSING LLC,0042696973,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2022-05-01,,,,,ENH LLC,,325 W MOUNTAIN ST,UNIT 1907,KERNERSVILLE,NC,272850476,100,N,N,Y,N,N,N,Y,N,N,N,N,N,,,,,N,,N,Y
O20220915002079,5193100840,EMPORIA NURSING LLC,0042696973,O,72,ADP OF THE SNF,2025-05-19,,,,,ENH LLC,,325 W MOUNTAIN ST,UNIT 1907,KERNERSVILLE,NC,272850476,,,N,Y,N,N,N,Y,N,N,N,N,N,,,,,N,,,
O20220915002079,5193100840,EMPORIA NURSING LLC,1052813789,O,72,ADP OF THE SNF,2025-04-11,,,,,,,325 W MOUNTAIN ST,UNIT 1907,KERNERSVILLE,NC,272850476,,,N,N,N,N,N,N,N,N,Y,N,N,,,,,N,,,
O20220915002079,5193100840,EMPORIA NURSING LLC,1951803683,O,72,ADP OF THE SNF,2022-05-01,,,,,,,325 W MOUNTAIN ST,UNIT 1907,KERNERSVILLE,NC,272850476,,,N,Y,N,N,N,N,N,N,N,Y,N,,,,,N,,,
O20220915002079,5193100840,EMPORIA NURSING LLC,3779969605,O,35,5% OR GREATER INDIRECT OWNERSHIP INTEREST,2022-05-01,,,,,SJ OPS LLC,,325 W MOUNTAIN ST,UNIT 1907,KERNERSVILLE,NC,272850476,50,N,N,Y,N,N,N,N,N,N,N,Y,N,,,,,N,,N,Y
O20220915002079,5193100840,EMPORIA NURSING LLC,4789186412,O,72,ADP OF THE SNF,2025-04-23,,,,,,,1 POND ST,,ARDEN,NC,287048500,,,N,N,Y,Y,N,N,N,N,N,N,N,,,,,N,,,
O20220915002079,5193100840,EMPORIA NURSING LLC,6507368230,O,72,ADP OF THE SNF,2022-05-01,,,,,,,325 W MOUNTAIN ST,UNIT 1907,KERNERSVILLE,NC,272850476,,,N,Y,N,N,N,N,N,N,N,Y,N,,,,,N,,,
O20220915002079,5193100840,EMPORIA NURSING LLC,7315449048,O,72,ADP OF THE SNF,2022-05-01,,,,,,,325 W MOUNTAIN ST,UNIT 1907,KERNERSVILLE,NC,272850476,,,N,N,N,N,N,N,N,N,N,N,N,,,,Y,N,,,
O20220915002079,5193100840,EMPORIA NURSING LLC,8325540057,O,72,ADP OF THE SNF,2025-04-11,,,,,,,1411 OLD MILL CIR,,WINSTON SALEM,NC,271032953,,,N,N,N,N,N,N,N,N,Y,N,N,,,,,N,,,
O20220919002549,0941198253,ADAMS COUNTY MEMORIAL HOSPITAL,7214248095,O,43,OPERATIONAL/MANAGERIAL CONTROL,2025-01-01,,,,,MORRISON MANAGEMENT SPECIALISTS INC,MORRISON LIVING,2400 YORKMONT RD,,CHARLOTTE,NC,282174511,,,Y,N,N,N,N,N,N,N,N,N,N,,,,,Y,DINING SERVICES,,
O20220919002549,0941198253,ADAMS COUNTY MEMORIAL HOSPITAL,7214248095,O,72,ADP OF THE SNF,2025-01-01,,,,,MORRISON MANAGEMENT SPECIALISTS INC,MORRISON LIVING,2400 YORKMONT RD,,CHARLOTTE,NC,282174511,,,Y,N,N,N,N,N,N,N,N,N,N,,,,,Y,DINING SERVICES,,
O20220920000490,0941198253,ADAMS COUNTY MEMORIAL HOSPITAL,7214248095,O,43,OPERATIONAL/MANAGERIAL CONTROL,2025-01-01,,,,,MORRISON MANAGEMENT SPECIALISTS INC,MORRISON LIVING,2400 YORKMONT RD,,CHARLOTTE,NC,282174511,,,Y,N,N,N,N,N,N,N,N,N,N,,,,,Y,DINING SERVICES,,
O20220920000490,0941198253,ADAMS COUNTY MEMORIAL HOSPITAL,7214248095,O,72,ADP OF THE SNF,2025-01-01,,,,,MORRISON MANAGEMENT SPECIALISTS INC,MORRISON LIVING,2400 YORKMONT RD,,CHARLOTTE,NC,282174511,,,Y,N,N,N,N,N,N,N,N,N,N,,,,,Y,DINING SERVICES,,
O20221004001679,1254717952,GLENVUE OPERATIONS LLC,2769973692,O,72,ADP OF THE SNF,2025-10-29,,,,,,,9547 BUFORD LN NW,,CONCORD,NC,28027,,,N,Y,N,Y,N,N,N,N,N,Y,N,,,,,N,,,
O20221018001244,1355717240,"CHRISTIAN CARE CENTER OF MILAN, LLC",3375801350,O,39,LIMITED PARTNERSHIP INTEREST,2022-01-01,,,,,BROAD RIVER REHABILITATION,"BROAD RIVER REHABILITATION, LLC",1 POND ST,,ARDEN,NC,287048500,,N,N,Y,N,Y,N,N,Y,N,N,N,N,,,,,N,,N,N
O20221018002644,0941198253,ADAMS COUNTY MEMORIAL HOSPITAL,7214248095,O,43,OPERATIONAL/MANAGERIAL CONTROL,2025-01-01,,,,,MORRISON MANAGEMENT SPECIALISTS INC,MORRISON LIVING,2400 YORKMONT RD,,CHARLOTTE,NC,282174511,,,Y,N,N,N,N,N,N,N,N,N,N,,,,,Y,DINING SERVICES,,
O20221018002644,0941198253,ADAMS COUNTY MEMORIAL HOSPITAL,7214248095,O,72,ADP OF THE SNF,2025-01-01,,,,,MORRISON MANAGEMENT SPECIALISTS INC,MORRISON LIVING,2400 YORKMONT RD,,CHARLOTTE,NC,282174511,,,Y,N,N,N,N,N,N,N,N,N,N,,,,,Y,DINING SERVICES,,
O20221205003250,0840669354,LIBERTY COMMONS NURSING AND REHABILITATION CENTER OF HIGHLAND,2961762422,O,35,5% OR GREATER INDIRECT OWNERSHIP INTEREST,2022-09-30,,,,,RONALD B. AND CYNTHIA J. MCNEILL 2013 IRREVOCABLE TRUST,,2334 41ST ST,,WILMINGTON,NC,284035502,24,N,N,N,N,N,N,N,N,N,N,N,N,,,,,Y,TRUST,,
O20221205003250,0840669354,LIBERTY COMMONS NURSING AND REHABILITATION CENTER OF HIGHLAND,4587574355,O,35,5% OR GREATER INDIRECT OWNERSHIP INTEREST,2022-09-30,,,,,LIBERTY HEALTHCARE GROUP LLC,LIBERTY COMMONS NURSING AND REHABILITATION CENTER OF WATAUGA COUNTY,2334 41ST ST,,WILMINGTON,NC,284035502,100,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20221205003250,0840669354,LIBERTY COMMONS NURSING AND REHABILITATION CENTER OF HIGHLAND,6305756172,O,34,5% OR GREATER DIRECT OWNERSHIP INTEREST,2022-09-30,,,,,LIBERTY LONG TERM CARE LLC,,2334 41ST ST,,WILMINGTON,NC,284035502,100,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,N,,,
O20221205003250,0840669354,LIBERTY COMMONS NURSING AND REHABILITATION CENTER OF HIGHLAND,8224398789,O,35,5% OR GREATER INDIRECT OWNERSHIP INTEREST,2022-09-30,,,,,JOHN A MCNEILL JR 2012 IRRV TR,,2334 41ST ST,,WILMINGTON,NC,284035502,24,N,N,Y,N,N,N,N,N,N,N,N,N,,,,,Y,TRUST,,
O20230120000578,0941671465,SW SEATTLE OPERATIONS LLC,8729566930,O,72,ADP OF THE SNF,2025-12-17,,,,,,,9200 COVEY HOLLOW CT,STE 201,CHARLOTTE,NC,282107998,,,N,Y,N,N,N,N,N,N,N,Y,N,,,,,N,,,
